GeneID	locus	sample_1	sample_2	status	value_1	value_2	log2FC	test_stat	p_value	q_value	significant
Zt31648	chromosome_1:2665211-2666239	ipo323	myco56	OK	121.482	105.92	-0.197766	-0.411227	0.76685	0.99889	no
Zt32491	chromosome_1:1548099-1548633	ipo323	myco56	OK	4.17086	5.81872	0.480356	0.714579	0.68005	0.99889	no
Zt33832	chromosome_1:4448340-4449049	ipo323	myco56	OK	100.074	50.08	-0.998759	-2.09535	0.15115	0.99889	no
Zt35060	chromosome_1:5253725-5254654	ipo323	myco56	OK	139.931	275.581	0.977761	1.91284	0.14505	0.99889	no
Zt34886	chromosome_1:2559395-2560166	ipo323	myco56	OK	64.156	59.3829	-0.111535	-0.222284	0.8677	0.99889	no
Zt33249	chromosome_1:3954200-3955514	ipo323	myco56	OK	14.7833	10.8068	-0.452031	-0.71217	0.5584	0.99889	no
Zt33631	chromosome_1:5179218-5180056	ipo323	myco56	OK	128.903	109.883	-0.230321	-0.502716	0.72465	0.99889	no
Zt34722	chromosome_1:1797861-1798616	ipo323	myco56	OK	4.4934	2.7922	-0.686403	-0.905324	0.53495	0.99889	no
Zt32504	chromosome_1:4351527-4352386	ipo323	myco56	OK	59.6148	63.1016	0.0820059	0.168107	0.9073	0.99889	no
Zt31926	chromosome_1:940523-941370	ipo323	myco56	OK	452.854	300.182	-0.593208	-1.20978	0.3919	0.99889	no
Zt34830	chromosome_1:3632416-3633130	ipo323	myco56	OK	34.4439	33.6533	-0.0334994	-0.0646205	0.96385	0.99889	no
Zt34196	chromosome_1:4727565-4728216	ipo323	myco56	OK	4.94192	14.7475	1.57733	2.47005	0.10885	0.99889	no
Zt34434	chromosome_1:1562453-1563129	ipo323	myco56	OK	3.08805	3.41502	0.145198	0.191755	0.9048	0.99889	no
Zt33493	chromosome_1:3440635-3441313	ipo323	myco56	OK	1.16567	3.76729	1.69237	1.91591	0.22405	0.99889	no
Zt33002	chromosome_1:4337110-4339023	ipo323	myco56	OK	17.8349	20.2137	0.180631	0.293657	0.7951	0.99889	no
Zt33628	chromosome_1:3019857-3021988	ipo323	myco56	OK	19.8509	21.3245	0.103311	0.169732	0.88075	0.99889	no
Zt32483	chromosome_1:4766235-4766730	ipo323	myco56	OK	110.019	80.9993	-0.441773	-1.06586	0.52395	0.99889	no
Zt32848	chromosome_1:985272-985950	ipo323	myco56	OK	89.465	85.7784	-0.060709	-0.129412	0.9265	0.99889	no
Zt35039	chromosome_1:3521266-3521862	ipo323	myco56	OK	76.2094	60.8282	-0.325229	-0.725979	0.6455	0.99889	no
Zt34473	chromosome_1:764505-764910	ipo323	myco56	OK	7.46239	10.1764	0.447523	0.836955	0.68545	0.99889	no
Zt31431	chromosome_1:5491493-5492165	ipo323	myco56	OK	121	101.55	-0.252827	-0.548429	0.70215	0.99889	no
Zt31681	chromosome_1:1054587-1056507	ipo323	myco56	OK	3.25528	21.5774	2.72867	3.93059	0.00355	0.153782	no
Zt32785	chromosome_1:3664053-3664616	ipo323	myco56	OK	176.395	210.404	0.254356	0.716212	0.70325	0.99889	no
Zt32466	chromosome_1:4273087-4275054	ipo323	myco56	OK	64.2883	39.3415	-0.708503	-1.22098	0.28105	0.99889	no
Zt33739	chromosome_1:3527091-3527677	ipo323	myco56	OK	239.674	188.439	-0.346973	-0.868345	0.5947	0.99889	no
Zt31411	chromosome_1:1939362-1939949	ipo323	myco56	OK	82.3468	65.9394	-0.320572	-0.767828	0.6606	0.99889	no
Zt33900	chromosome_1:889605-890007	ipo323	myco56	OK	24.0932	22.0315	-0.129057	-0.293152	0.8884	0.99889	no
Zt33299	chromosome_1:4060069-4060548	ipo323	myco56	OK	305.115	271.468	-0.168568	-0.487132	0.7902	0.99889	no
Zt31674	chromosome_1:356770-357004	ipo323	myco56	OK	53.8478	44.8035	-0.265276	-1.40403	0.7966	0.99889	no
Zt35100	chromosome_1:2254701-2255203	ipo323	myco56	OK	130.099	108.277	-0.264885	-0.696489	0.7014	0.99889	no
Zt33442	chromosome_1:5926217-5926514	ipo323	myco56	OK	41.7818	40.603	-0.0412868	-0.137661	0.96885	0.99889	no
Zt33552	chromosome_1:3439611-3439938	ipo323	myco56	OK	34.6371	11.9489	-1.53544	-3.94874	0.1507	0.99889	no
Zt32106	chromosome_1:1909780-1910168	ipo323	myco56	OK	103.563	94.548	-0.131396	-0.429864	0.8609	0.99889	no
Zt35055	chromosome_1:4225826-4226207	ipo323	myco56	OK	5.41204	0	NaN	NaN	0.01145	0.314676	no
Zt34109	chromosome_1:5446214-5446572	ipo323	myco56	OK	27.5099	15.074	-0.86789	-2.39301	0.41305	0.99889	no
Zt32232	chromosome_1:951875-952109	ipo323	myco56	NOTEST	3.16752	0	NaN	0	1	1	no
Zt31905	chromosome_1:5369344-5369728	ipo323	myco56	OK	562.068	432.894	-0.376731	-1.67789	0.5687	0.99889	no
Zt31474	chromosome_1:5132225-5132459	ipo323	myco56	OK	41.1777	19.2015	-1.10064	-5.05366	0.37785	0.99889	no
Zt33213	chromosome_1:3112569-3113113	ipo323	myco56	OK	555.296	609.864	0.135229	0.608077	0.8378	0.99889	no
Zt34200	chromosome_1:1907166-1907525	ipo323	myco56	OK	237.905	211.832	-0.16747	-0.710218	0.816	0.99889	no
Zt35238	chromosome_1:1640551-1640785	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt33636	chromosome_1:735954-736214	ipo323	myco56	OK	178.489	191.72	0.103161	0.969988	0.90865	0.99889	no
Zt33312	chromosome_1:2817584-2819567	ipo323	myco56	OK	37.4113	34.4802	-0.117704	-0.203769	0.8537	0.99889	no
Zt33784	chromosome_1:5185614-5187163	ipo323	myco56	OK	2.14751	2.55449	0.250373	0.305244	0.80005	0.99889	no
Zt33139	chromosome_1:2924620-2926658	ipo323	myco56	OK	392.616	696.432	0.826864	1.12571	0.3231	0.99889	no
Zt32960	chromosome_1:2020854-2022859	ipo323	myco56	OK	22.1089	31.9496	0.531173	0.898575	0.43145	0.99889	no
Zt35311	chromosome_1:4670795-4671944	ipo323	myco56	OK	7.33786	11.0636	0.592392	0.889469	0.4697	0.99889	no
Zt32094	chromosome_1:1873240-1874669	ipo323	myco56	OK	75.5652	90.6797	0.263057	0.472225	0.6821	0.99889	no
Zt32957	chromosome_1:977858-979157	ipo323	myco56	OK	52.8437	75.018	0.505505	0.918826	0.43085	0.99889	no
Zt34913	chromosome_1:2812181-2813333	ipo323	myco56	OK	50.9105	61.2381	0.266465	0.49135	0.6825	0.99889	no
Zt33550	chromosome_1:3292949-3293819	ipo323	myco56	OK	31.2	31.8746	0.0308619	0.0560552	0.96475	0.99889	no
Zt34363	chromosome_1:3568046-3568901	ipo323	myco56	OK	33.1729	32.7318	-0.0193129	-0.0350791	0.9799	0.99889	no
Zt33800	chromosome_1:1764908-1765964	ipo323	myco56	OK	33.5172	30.6731	-0.127926	-0.226006	0.8546	0.99889	no
Zt31787	chromosome_1:5826709-5827735	ipo323	myco56	OK	4.37742	21.7302	2.31155	3.48565	0.01565	0.379834	no
Zt32708	chromosome_1:5167087-5168461	ipo323	myco56	OK	8.43241	13.6234	0.692068	1.05989	0.3777	0.99889	no
Zt32651	chromosome_1:1038607-1039595	ipo323	myco56	OK	180.095	146.346	-0.299375	-0.585406	0.639	0.99889	no
Zt34129	chromosome_1:5891699-5891879	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt33976	chromosome_1:1686559-1687356	ipo323	myco56	OK	22.8863	98.325	2.10307	4.10838	0.0079	0.252112	no
Zt33884	chromosome_1:2249235-2251699	ipo323	myco56	NOTEST	0.791275	0.784247	-0.0128722	0	1	1	no
Zt34048	chromosome_1:1102051-1102567	ipo323	myco56	OK	37.03	39.9899	0.11094	0.236099	0.88135	0.99889	no
Zt35216	chromosome_1:1721070-1721586	ipo323	myco56	OK	226.69	244.06	0.106515	0.317285	0.87015	0.99889	no
Zt34068	chromosome_1:5951337-5951577	ipo323	myco56	OK	19.9393	11.5048	-0.793372	-2.94444	0.57545	0.99889	no
Zt33562	chromosome_1:2572920-2573475	ipo323	myco56	OK	30.5991	35.3671	0.208919	0.477223	0.79405	0.99889	no
Zt31676	chromosome_1:3282701-3282995	ipo323	myco56	OK	12.8985	10.0872	-0.354673	-0.910701	0.77495	0.99889	no
Zt33513	chromosome_1:5083050-5083254	ipo323	myco56	OK	25.7131	45.5982	0.826475	5.88342	0.5577	0.99889	no
Zt31400	chromosome_1:1901049-1901502	ipo323	myco56	OK	1562.08	1289.78	-0.276337	-9.30483	0.73275	0.99889	no
Zt34973	chromosome_1:1404479-1406000	ipo323	myco56	OK	39.3233	35.1119	-0.163424	-0.284524	0.80345	0.99889	no
Zt35076	chromosome_1:3204958-3207123	ipo323	myco56	OK	114.723	125.156	0.125575	0.198143	0.85915	0.99889	no
Zt32474	chromosome_1:379301-381080	ipo323	myco56	OK	10.6718	7.42876	-0.522611	-0.778335	0.4888	0.99889	no
Zt31898	chromosome_1:3252766-3254548	ipo323	myco56	OK	107.308	91.9416	-0.222967	-0.370005	0.7432	0.99889	no
Zt34461	chromosome_1:2452411-2454027	ipo323	myco56	OK	7.96968	5.97513	-0.41555	-0.599064	0.599	0.99889	no
Zt35302	chromosome_1:1134103-1138058	ipo323	myco56	OK	52.7608	67.7999	0.361817	0.536807	0.6116	0.99889	no
Zt34982	chromosome_1:2179137-2181288	ipo323	myco56	OK	24.0109	14.0071	-0.777525	-1.25883	0.2686	0.99889	no
Zt34954	chromosome_1:5550949-5552735	ipo323	myco56	OK	2.57164	2.74486	0.094043	0.117885	0.92225	0.99889	no
Zt33646	chromosome_1:4694504-4696333	ipo323	myco56	OK	23.8999	21.0897	-0.180468	-0.300417	0.792	0.99889	no
Zt34911	chromosome_1:1951902-1954351	ipo323	myco56	OK	38.7228	56.5935	0.547455	0.959702	0.397	0.99889	no
Zt34715	chromosome_1:4864972-4866670	ipo323	myco56	OK	12.4575	15.0174	0.269619	0.422436	0.7087	0.99889	no
Zt32893	chromosome_1:2222384-2224438	ipo323	myco56	OK	1.99182	7.81212	1.97162	2.5915	0.03015	0.558344	no
Zt32778	chromosome_1:1854581-1855910	ipo323	myco56	OK	25.7658	19.9045	-0.37236	-0.624716	0.60995	0.99889	no
Zt32867	chromosome_1:5011527-5013213	ipo323	myco56	OK	18.0874	14.1172	-0.357531	-0.570196	0.621	0.99889	no
Zt34594	chromosome_1:626688-628516	ipo323	myco56	OK	98.4876	87.2938	-0.174063	-0.293946	0.7976	0.99889	no
Zt31615	chromosome_1:4753561-4755230	ipo323	myco56	OK	73.3748	85.5099	0.220808	0.38448	0.72905	0.99889	no
Zt31282	chromosome_1:2343419-2345597	ipo323	myco56	OK	6.38462	15.029	1.23508	1.84987	0.11415	0.99889	no
Zt34668	chromosome_1:3866514-3868158	ipo323	myco56	OK	63.0739	72.4515	0.199974	0.349336	0.75325	0.99889	no
Zt32667	chromosome_1:5928373-5929870	ipo323	myco56	OK	57.768	41.5105	-0.476793	-0.843325	0.4651	0.99889	no
Zt33206	chromosome_1:4638266-4639874	ipo323	myco56	OK	71.8688	57.6285	-0.318583	-0.564095	0.62265	0.99889	no
Zt32012	chromosome_1:2106275-2107958	ipo323	myco56	OK	42.0083	20.7192	-1.01971	-1.73126	0.1333	0.99889	no
Zt32115	chromosome_1:5577262-5578932	ipo323	myco56	OK	1.47422	1.55851	0.0802215	0.0903854	0.94345	0.99889	no
Zt35091	chromosome_1:1664702-1666463	ipo323	myco56	OK	41.1288	32.9881	-0.318203	-0.550984	0.6255	0.99889	no
Zt32600	chromosome_1:4750483-4752330	ipo323	myco56	OK	23.1943	8.80398	-1.39754	-2.19369	0.062	0.842219	no
Zt31539	chromosome_1:2467387-2468823	ipo323	myco56	NOTEST	0.35407	0.93611	1.40264	0	1	1	no
Zt34026	chromosome_1:5959663-5961363	ipo323	myco56	OK	88.6234	64.6997	-0.453927	-0.79711	0.48545	0.99889	no
Zt32226	chromosome_1:4896451-4898259	ipo323	myco56	OK	22.8859	30.4149	0.410322	0.694932	0.5374	0.99889	no
Zt32609	chromosome_1:5610188-5611799	ipo323	myco56	OK	29.2149	37.368	0.355098	0.612821	0.589	0.99889	no
Zt34247	chromosome_1:5553509-5555121	ipo323	myco56	OK	45.1463	54.8008	0.279589	0.499059	0.6683	0.99889	no
Zt31987	chromosome_1:5731622-5733316	ipo323	myco56	OK	136.432	132.217	-0.0452693	-0.0756335	0.94625	0.99889	no
Zt33410	chromosome_1:4469383-4471033	ipo323	myco56	OK	38.4213	33.1837	-0.211432	-0.366552	0.75465	0.99889	no
Zt31466	chromosome_1:413322-414744	ipo323	myco56	OK	29.0614	26.8901	-0.112033	-0.191496	0.87065	0.99889	no
Zt33998	chromosome_1:2546350-2547874	ipo323	myco56	OK	47.2283	47.4394	0.0064353	0.0113322	0.9915	0.99889	no
Zt35188	chromosome_1:2359773-2361448	ipo323	myco56	OK	5.61299	3.88416	-0.531165	-0.725547	0.53125	0.99889	no
Zt35337	chromosome_1:3947047-3948472	ipo323	myco56	OK	19.189	31.6301	0.721018	1.21397	0.30005	0.99889	no
Zt33882	chromosome_1:4889653-4891161	ipo323	myco56	OK	17.4369	24.1785	0.471582	0.77668	0.50865	0.99889	no
Zt32193	chromosome_1:228768-230163	ipo323	myco56	OK	23.3084	23.5705	0.0161364	0.0270627	0.98155	0.99889	no
Zt32789	chromosome_1:4188954-4192936	ipo323	myco56	OK	66.3777	51.1179	-0.376872	-0.586729	0.58375	0.99889	no
Zt33422	chromosome_1:1962373-1963963	ipo323	myco56	OK	43.2996	46.0977	0.090341	0.160707	0.8926	0.99889	no
Zt32587	chromosome_1:1215963-1217445	ipo323	myco56	OK	94.2925	80.2254	-0.233085	-0.410865	0.7271	0.99889	no
Zt33386	chromosome_1:1458086-1459836	ipo323	myco56	OK	8.44382	16.9648	1.00658	1.55026	0.1902	0.99889	no
Zt32802	chromosome_1:1322915-1324300	ipo323	myco56	OK	23.6819	16.7612	-0.498655	-0.831256	0.50555	0.99889	no
Zt31715	chromosome_1:4376277-4377369	ipo323	myco56	OK	107.266	86.2811	-0.314078	-0.592989	0.6209	0.99889	no
Zt34175	chromosome_1:3149403-3150555	ipo323	myco56	OK	6.58326	7.11058	0.111166	0.161042	0.8949	0.99889	no
Zt33394	chromosome_1:5241846-5249149	ipo323	myco56	OK	18.2876	24.9184	0.446343	0.770689	0.5526	0.99889	no
Zt32540	chromosome_1:949485-950814	ipo323	myco56	OK	16.5367	11.7863	-0.488555	-0.772317	0.5109	0.99889	no
Zt32208	chromosome_1:694027-695915	ipo323	myco56	OK	10.866	15.2437	0.488394	0.636686	0.5922	0.99889	no
Zt33011	chromosome_1:687890-691097	ipo323	myco56	OK	44.5506	43.7021	-0.0277431	-0.04446	0.96645	0.99889	no
Zt31477	chromosome_1:3389523-3390823	ipo323	myco56	OK	70.7044	61.7679	-0.194944	-0.357554	0.7607	0.99889	no
Zt33937	chromosome_1:3363513-3367212	ipo323	myco56	OK	58.4028	63.7472	0.126326	0.191953	0.8555	0.99889	no
Zt48390	chromosome_10:1296780-1297650	ipo323	myco56	OK	107.924	96.2137	-0.165706	-0.33804	0.7972	0.99889	no
Zt49178	chromosome_10:36786-37388	ipo323	myco56	OK	12.0787	36.5018	1.5955	3.03365	0.0676	0.878889	no
Zt49175	chromosome_10:419553-420012	ipo323	myco56	OK	4.83994	7.2699	0.586946	1.04638	0.62895	0.99889	no
Zt48347	chromosome_10:845207-846788	ipo323	myco56	OK	7.64389	12.6625	0.728185	1.09511	0.34205	0.99889	no
Zt48855	chromosome_10:1437566-1439416	ipo323	myco56	OK	8.86847	6.37478	-0.476309	-0.694295	0.54385	0.99889	no
Zt49256	chromosome_10:302527-304261	ipo323	myco56	OK	28.2339	22.9411	-0.299492	-0.504269	0.64945	0.99889	no
Zt48576	chromosome_10:652597-654325	ipo323	myco56	OK	15.1353	27.0792	0.839267	1.3752	0.22855	0.99889	no
Zt48882	chromosome_10:562315-564040	ipo323	myco56	OK	175.661	209.478	0.254001	0.401709	0.72725	0.99889	no
Zt49251	chromosome_10:753524-754927	ipo323	myco56	OK	126.068	114.55	-0.138228	-0.242777	0.83695	0.99889	no
Zt49166	chromosome_10:1445964-1447668	ipo323	myco56	OK	34.4396	24.8795	-0.469115	-0.798936	0.4892	0.99889	no
Zt48833	chromosome_10:751365-752697	ipo323	myco56	OK	42.1989	44.7691	0.0853005	0.152225	0.89715	0.99889	no
Zt48965	chromosome_10:1442060-1443747	ipo323	myco56	OK	6.17672	4.04396	-0.61107	-0.842247	0.4758	0.99889	no
Zt48880	chromosome_10:904195-906200	ipo323	myco56	OK	41.406	40.2188	-0.0419711	-0.0735367	0.9504	0.99889	no
Zt49129	chromosome_10:219956-221494	ipo323	myco56	OK	14.877	19.3381	0.378363	0.610414	0.6048	0.99889	no
Zt48514	chromosome_10:1059895-1061071	ipo323	myco56	OK	30.0795	37.1472	0.304472	0.539699	0.6558	0.99889	no
Zt48601	chromosome_10:986281-987528	ipo323	myco56	OK	437.865	121.091	-1.85439	-3.1549	0.01375	0.350929	no
Zt48453	chromosome_10:1525633-1526852	ipo323	myco56	OK	51.0278	23.6492	-1.10949	-1.95208	0.10875	0.99889	no
Zt49054	chromosome_10:1274561-1278003	ipo323	myco56	OK	19.4741	21.2518	0.126029	0.205686	0.84315	0.99889	no
Zt48517	chromosome_10:1479377-1480511	ipo323	myco56	OK	13.1221	9.31885	-0.493772	-0.763025	0.53325	0.99889	no
Zt48904	chromosome_10:953141-954253	ipo323	myco56	OK	25.7978	32.0774	0.314309	0.548515	0.6656	0.99889	no
Zt48604	chromosome_10:1018232-1019331	ipo323	myco56	OK	22.0258	19.8834	-0.147628	-0.247985	0.84055	0.99889	no
Zt48668	chromosome_10:1610219-1611360	ipo323	myco56	OK	8.88252	41.6097	2.22788	3.68442	0.0073	0.2418	no
Zt48403	chromosome_10:237764-241079	ipo323	myco56	OK	20.6499	16.6232	-0.31294	-0.509472	0.62915	0.99889	no
Zt48997	chromosome_10:428616-429687	ipo323	myco56	OK	18.2289	20.1484	0.144443	0.239895	0.84005	0.99889	no
Zt48355	chromosome_10:556949-558083	ipo323	myco56	OK	29.7034	34.7128	0.224844	0.397966	0.74525	0.99889	no
Zt48694	chromosome_10:427693-428563	ipo323	myco56	OK	152.172	167.206	0.135924	0.26946	0.8319	0.99889	no
Zt48345	chromosome_10:235329-236249	ipo323	myco56	OK	188.659	206.418	0.129789	0.256274	0.8419	0.99889	no
Zt48269	chromosome_10:1000075-1001017	ipo323	myco56	OK	82.7794	51.4262	-0.686768	-1.31404	0.3051	0.99889	no
Zt48819	chromosome_10:1444869-1445821	ipo323	myco56	OK	6.40138	3.50781	-0.867814	-1.19649	0.37565	0.99889	no
Zt48999	chromosome_10:808193-811439	ipo323	myco56	OK	53.3074	53.1702	-0.00371659	-0.00587306	0.9945	0.99889	no
Zt48353	chromosome_10:1510492-1511401	ipo323	myco56	OK	8.64368	9.36148	0.115091	0.17616	0.89295	0.99889	no
Zt48799	chromosome_10:1487801-1488281	ipo323	myco56	OK	21.8875	19.852	-0.140819	-0.28526	0.8719	0.99889	no
Zt49181	chromosome_10:1231684-1237092	ipo323	myco56	OK	35.0491	41.2933	0.236529	0.353139	0.7321	0.99889	no
Zt48791	chromosome_10:1496897-1500304	ipo323	myco56	OK	2.91756	13.5279	2.21311	3.1951	0.00565	0.204357	no
Zt48706	chromosome_10:759135-762127	ipo323	myco56	OK	43.2635	36.3314	-0.251934	-0.422966	0.6971	0.99889	no
Zt48794	chromosome_10:705900-708978	ipo323	myco56	OK	37.2151	47.9681	0.366187	0.598889	0.5776	0.99889	no
Zt48516	chromosome_10:573668-576311	ipo323	myco56	OK	69.2581	81.6909	0.238192	0.371367	0.73435	0.99889	no
Zt48728	chromosome_10:1194573-1197437	ipo323	myco56	OK	76.6952	68.6122	-0.16067	-0.248982	0.817	0.99889	no
Zt48531	chromosome_10:570830-573518	ipo323	myco56	OK	30.1127	25.8873	-0.218125	-0.3624	0.73445	0.99889	no
Zt48377	chromosome_10:401676-404229	ipo323	myco56	OK	8.28562	10.0821	0.28312	0.426904	0.69385	0.99889	no
Zt48745	chromosome_10:888628-891346	ipo323	myco56	OK	48.148	28.868	-0.738003	-1.22085	0.25935	0.99889	no
Zt48810	chromosome_10:978786-981346	ipo323	myco56	OK	66.1074	62.6633	-0.0771922	-0.12509	0.9071	0.99889	no
Zt48895	chromosome_10:1184795-1187642	ipo323	myco56	OK	41.2374	36.6119	-0.171639	-0.286337	0.78095	0.99889	no
Zt48515	chromosome_10:554689-556720	ipo323	myco56	OK	27.3045	32.3259	0.243552	0.412312	0.7115	0.99889	no
Zt48316	chromosome_10:599374-601401	ipo323	myco56	OK	55.1389	40.8713	-0.431982	-0.745577	0.50285	0.99889	no
Zt48841	chromosome_10:1506955-1508869	ipo323	myco56	OK	8.69368	7.96981	-0.125423	-0.185595	0.86835	0.99889	no
Zt49038	chromosome_10:118045-120252	ipo323	myco56	OK	29.7216	22.2753	-0.416067	-0.699514	0.5301	0.99889	no
Zt48437	chromosome_10:1221689-1223660	ipo323	myco56	OK	17.1422	15.9712	-0.102082	-0.163908	0.8833	0.99889	no
Zt48631	chromosome_10:1099864-1101712	ipo323	myco56	OK	30.0833	67.2369	1.16029	1.98097	0.0837	0.976426	no
Zt48386	chromosome_10:1337216-1339430	ipo323	myco56	OK	108.027	88.5492	-0.286846	-0.460707	0.681	0.99889	no
Zt48593	chromosome_10:949123-950773	ipo323	myco56	OK	73.1239	93.3381	0.352123	0.609906	0.5907	0.99889	no
Zt48801	chromosome_10:1254509-1256531	ipo323	myco56	OK	44.1791	30.6515	-0.527408	-0.915044	0.42195	0.99889	no
Zt48763	chromosome_10:269849-271643	ipo323	myco56	OK	24.718	22.8083	-0.116005	-0.194084	0.85945	0.99889	no
Zt48936	chromosome_10:614475-616201	ipo323	myco56	OK	43.6385	35.8205	-0.284816	-0.494464	0.66755	0.99889	no
Zt48935	chromosome_10:411398-413165	ipo323	myco56	OK	17.1257	21.8213	0.349578	0.571197	0.612	0.99889	no
Zt48508	chromosome_10:318442-321153	ipo323	myco56	OK	61.8655	74.4997	0.268099	0.42846	0.694	0.99889	no
Zt48419	chromosome_10:606152-607727	ipo323	myco56	OK	30.8915	23.9927	-0.364612	-0.619429	0.5875	0.99889	no
Zt48687	chromosome_10:1460784-1462504	ipo323	myco56	OK	2.44699	1.79281	-0.448785	-0.534967	0.6506	0.99889	no
Zt48331	chromosome_10:1384587-1386072	ipo323	myco56	OK	13.1138	13.8589	0.0797278	0.124862	0.91665	0.99889	no
Zt48873	chromosome_10:1085714-1087157	ipo323	myco56	OK	16.8061	19.4374	0.209847	0.340282	0.7722	0.99889	no
Zt48553	chromosome_10:1377320-1378660	ipo323	myco56	OK	8.91935	15.4147	0.789293	1.21882	0.30975	0.99889	no
Zt49090	chromosome_10:252636-254271	ipo323	myco56	OK	5.72492	4.63333	-0.305207	-0.422858	0.7215	0.99889	no
Zt48420	chromosome_10:1042273-1044593	ipo323	myco56	OK	45.9766	46.3774	0.0125199	0.02116	0.9845	0.99889	no
Zt48782	chromosome_10:1522127-1523503	ipo323	myco56	OK	20.5974	16.5044	-0.319605	-0.522993	0.6629	0.99889	no
Zt48921	chromosome_10:1502500-1503661	ipo323	myco56	OK	19.4199	18.2564	-0.0891296	-0.146795	0.9016	0.99889	no
Zt48590	chromosome_10:1068634-1069387	ipo323	myco56	OK	46.85	38.5471	-0.281427	-0.538874	0.6928	0.99889	no
Zt48846	chromosome_10:1115007-1117144	ipo323	myco56	OK	2.06202	8.75492	2.08603	2.78951	0.02065	0.449726	no
Zt49226	chromosome_10:366773-367869	ipo323	myco56	OK	41.3773	68.7567	0.73266	1.38069	0.2746	0.99889	no
Zt49121	chromosome_10:179811-181005	ipo323	myco56	OK	70.0838	52.511	-0.416462	-0.772077	0.5293	0.99889	no
Zt49158	chromosome_10:1477644-1478863	ipo323	myco56	OK	15.1697	11.1776	-0.44058	-0.692492	0.56855	0.99889	no
Zt49044	chromosome_10:688850-689867	ipo323	myco56	OK	53.8695	46.3521	-0.216836	-0.403132	0.7413	0.99889	no
Zt49141	chromosome_10:961866-962634	ipo323	myco56	OK	44.6315	38.0118	-0.231614	-0.439967	0.7465	0.99889	no
Zt48290	chromosome_10:1396438-1397586	ipo323	myco56	OK	186.435	171.353	-0.121705	-0.220166	0.85735	0.99889	no
Zt48401	chromosome_10:1592992-1594456	ipo323	myco56	OK	2.0934	3.82276	0.868764	1.08846	0.3627	0.99889	no
Zt48752	chromosome_10:1546135-1547184	ipo323	myco56	OK	11.3345	9.20288	-0.300563	-0.463294	0.70445	0.99889	no
Zt49006	chromosome_10:1500784-1501711	ipo323	myco56	OK	6.32221	7.98776	0.337362	0.497813	0.70175	0.99889	no
Zt49187	chromosome_10:1030444-1032609	ipo323	myco56	OK	18.9935	20.5276	0.112065	0.183542	0.87165	0.99889	no
Zt48650	chromosome_10:382309-383234	ipo323	myco56	OK	61.6514	74.6229	0.275485	0.54678	0.6731	0.99889	no
Zt48587	chromosome_10:1019646-1020545	ipo323	myco56	OK	74.8299	55.9057	-0.420621	-0.826915	0.5284	0.99889	no
Zt48449	chromosome_10:662735-663524	ipo323	myco56	OK	25.3036	19.7349	-0.358589	-0.63102	0.64035	0.99889	no
Zt48764	chromosome_10:842481-843360	ipo323	myco56	OK	12.4204	37.8898	1.6091	2.77748	0.04435	0.698104	no
Zt49195	chromosome_10:680439-682294	ipo323	myco56	OK	35.9077	37.6594	0.0687172	0.118379	0.917	0.99889	no
Zt48527	chromosome_10:116442-117209	ipo323	myco56	OK	27.9845	27.2191	-0.0400076	-0.0754963	0.95565	0.99889	no
Zt49004	chromosome_10:476526-477261	ipo323	myco56	OK	17.7044	24.0654	0.442853	0.781928	0.5738	0.99889	no
Zt48689	chromosome_10:1173672-1174592	ipo323	myco56	OK	314.549	443.957	0.497138	0.932176	0.47825	0.99889	no
Zt49046	chromosome_10:1469159-1469840	ipo323	myco56	OK	48.365	50.5083	0.0625553	0.128728	0.9299	0.99889	no
Zt48520	chromosome_10:1364960-1365341	ipo323	myco56	OK	13.0424	9.98346	-0.385594	-0.79741	0.7159	0.99889	no
Zt48544	chromosome_10:1619471-1619660	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt48415	chromosome_10:1488519-1489255	ipo323	myco56	OK	289.731	271.98	-0.0912139	-0.230973	0.8853	0.99889	no
Zt48308	chromosome_10:1481648-1481960	ipo323	myco56	OK	23.1628	18.3668	-0.334708	-0.923205	0.74625	0.99889	no
Zt48696	chromosome_10:657234-659729	ipo323	myco56	OK	17.1444	15.8455	-0.113667	-0.182716	0.86235	0.99889	no
Zt48350	chromosome_10:1607625-1609430	ipo323	myco56	OK	3.40979	32.8115	3.26645	4.81394	0.0005	0.0411288	yes
Zt50069	chromosome_11:928629-930918	ipo323	myco56	OK	45.7308	41.3373	-0.145721	-0.24565	0.82165	0.99889	no
Zt49536	chromosome_11:291036-292761	ipo323	myco56	OK	6.48373	8.23523	0.344986	0.499739	0.6637	0.99889	no
Zt49293	chromosome_11:654366-656653	ipo323	myco56	OK	18.3608	21.5468	0.230842	0.378786	0.7308	0.99889	no
